EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
34780,817274,AMF DERBY LANES, ,7709 BEULAH CHURCH ROAD,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1341,-85.6129,6/4/2012 0:00,93,A,AMFDERBYLANES,
34783,831204,LOUISVILLE COUNTRY CLUB, ,40 MOCKINGBIRD VALLEY DR,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2794,-85.6772,7/18/2012 0:00,97,A,LOUISVILLECOUNTRYCLUB,
34786,851315,KINGFISH #2, ,3021 UPPER RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2811,-85.6995,9/27/2012 0:00,94,A,KINGFISH,
34788,869354,LOUISVILLE BOAT CLUB / MAIN KITCHEN, ,4200 RIVER ROAD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2919,-85.6766,12/5/2012 0:00,95,A,LOUISVILLEBOATCLUBMAINKITCHEN,
34789,814638,LOUISVILLE BOAT CLUB SNACK BAR, ,4200 RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2919,-85.6766,5/25/2012 0:00,100,A,LOUISVILLEBOATCLUBSNACKBAR,
34790,820022,KNIGHTS OF COL. POOL SN B., ,4417 RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2984,-85.6679,6/12/2012 0:00,97,A,KNIGHTSOFCOLPOOLSNB,
34791,814303,RIVER VALLEY CLUB, ,4701 UPPER RIVER RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.3055,-85.6598,5/24/2012 0:00,94,A,RIVERVALLEYCLUB,
34792,833611,CUNNINGHAM'S CREEKSIDE, ,6301 UPPER RIVER RD,,HARROD'S CREEK,KY,40027,FOOD SERVICE,38.3285,-85.6364,7/26/2012 0:00,96,A,CUNNINGHAMSCREEKSIDE,
34794,811777,EMPEROR OF CHINA, ,2210 HOLIDAY MANOR,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2831,-85.632,5/16/2012 0:00,94,A,EMPEROROFCHINA,
34796,808939,KROGER L-186, ,2219 HOLIDAY MANOR,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.284,-85.6308,5/7/2012 0:00,99,A,KROGERL,
34800,818623,COACH LAMP RESTAURANT & PUB, ,751 VINE ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2417,-85.7343,6/7/2012 0:00,98,A,COACHLAMPRESTAURANTPUB,
34802,820475,KNIGHTS OF COLUMBUS, ,4417 RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2984,-85.6679,6/13/2012 0:00,96,A,KNIGHTSOFCOLUMBUS,
34811,814053,LEE'S RESTAURANT, ,1941 BISHOP LN,,LOUISVILLE,KY,40218,FOOD SERVICE,38.203,-85.6836,5/22/2012 0:00,90,A,LEESRESTAURANT,
34812,866438,ORIENTAL STAR, ,4212 BISHOP LANE,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2003,-85.6867,11/27/2012 0:00,95,A,ORIENTALSTAR,
34814,830581,WAFFLE HOUSE #179, ,4320 BISHOP LN,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1985,-85.6867,7/10/2012 0:00,91,A,WAFFLEHOUSE,
34817,814061,VFW POST #1181, ,6518 BLEVINS GAP RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.0704,-85.8834,5/23/2012 0:00,97,A,VFWPOST,
34827,833594,BONNYCASTLE CLUB, ,1951 BONNYCASTLE AVENUE,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2306,-85.7054,7/26/2012 0:00,90,A,BONNYCASTLECLUB,
34831,850053,KOSAIR SHRINE CLUB, ,812 S. 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2434,-85.7561,9/21/2012 0:00,97,A,KOSAIRSHRINECLUB,
34833,813259,CAFE MAGNOLIA @ THE GALT HOUSE, ,140 N. 4TH AVE,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2581,-85.7568,5/21/2012 0:00,95,A,CAFEMAGNOLIATHEGALTHOUSE,
34835,813260,AL J'S/THELMA'S DELI (THE GALT HOUSE), ,140 N. 4TH AVE.,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2581,-85.7568,5/21/2012 0:00,97,A,ALJSTHELMASDELITHEGALTHOUSE,
34837,813261,PRODUCTION/ROOM SERVICE, ,140 N. 4TH AVE,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2581,-85.7568,5/21/2012 0:00,92,A,PRODUCTIONROOMSERVICE,
34838,836789,TACO BELL #3450, ,5414 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1498,-85.7767,8/8/2012 0:00,97,A,TACOBELL,
34839,814048,RIVUE, ,140 N. 4TH AVE,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2581,-85.7568,5/23/2012 0:00,94,A,RIVUE,
34842,814049,JOCKEY SILKS BOURBON BAR, ,140 N. 4TH AVE,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2581,-85.7568,5/23/2012 0:00,97,A,JOCKEYSILKSBOURBONBAR,
34844,864161,MOBY DICK WINKLER, ,2700 S. 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2099,-85.7635,11/14/2012 0:00,90,A,MOBYDICKWINKLER,
34845,856503,KFC, ,5462 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1465,-85.7758,10/16/2012 0:00,97,A,KFC,
34846,810551,SUBURBAN SOCIAL CLUB INC., ,3901 S. 3RD STREET,,LOUISVILLE,KY,40214,FOOD SERVICE,38.2,-85.7649,5/12/2012 0:00,96,A,SUBURBANSOCIALCLUBINC,
34855,843365,SHENANIGAN'S, ,1611 NORRIS PLACE,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2272,-85.7083,8/30/2012 0:00,96,A,SHENANIGANS,
34857,813529,SHAWNEE GOLF COURSE, ,460 NORTHWESTERN PKWY,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2728,-85.8244,5/22/2012 0:00,94,A,SHAWNEEGOLFCOURSE,
34866,822355,CRAVINGS, ,101 S. 5TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2562,-85.7579,6/19/2012 0:00,96,A,CRAVINGS,
34869,850066,ARBY'S # 7740, ,321 S. 5TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2534,-85.7586,9/24/2012 0:00,95,A,ARBYS,
34872,862188,GOLDEN WALL, ,3111 FERN VALLEY ROAD,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1574,-85.7076,11/5/2012 0:00,90,A,GOLDENWALL,
34873,824713,"ICHIBAN SAMURAI RESTAURANT STEAK, SEAFOOD & SUSHI", ,1510 LAKESHORE CT,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2234,-85.5722,6/22/2012 0:00,96,A,ICHIBANSAMURAIRESTAURANTSTEAKSEAFOODSUSHI,
34875,841800,OKOLONA V.F.W., ,4205 LAMBERT RD,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1352,-85.6833,8/27/2012 0:00,97,A,OKOLONAVFW,
34880,864942,JIM PORTERS GOODTIME EMPORIUM, ,2345 LEXINGTON ROAD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.246,-85.7029,11/18/2012 0:00,91,A,JIMPORTERSGOODTIMEEMPORIUM,
34882,816853,CEDAR RIDGE CAMP & RETREAT CNT, ,4010 ROUTT RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1761,-85.4791,6/1/2012 0:00,100,A,CEDARRIDGECAMPRETREATCNT,
34884,836794,HURSTBOURNE CLUB SNACKBAR, ,9000 HURSTBOURNE CLUB LANE,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2396,-85.5903,8/8/2012 0:00,98,A,HURSTBOURNECLUBSNACKBAR,
34892,853624,WENDY RESTAURANT, ,1600 HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2223,-85.58,10/5/2012 0:00,99,A,WENDYRESTAURANT,
34896,862610,ARBY'S #263, ,3615 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1997,-85.6607,11/7/2012 0:00,97,A,ARBYS,
34897,869048,FRISCH'S BIG BOY - #153, ,1710 LINCOLN AVE,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1971351,-85.7072525,12/4/2012 0:00,91,A,FRISCHSBIGBOY,
34898,838571,PESTO'S ITALIAN RESTAURANT, ,566 SOUTH 5TH STREET,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2493,-85.7597,8/14/2012 0:00,96,A,PESTOSITALIANRESTAURANT,
34899,855286,BOB EVANS RESTAURANT #51, ,9797 BLAIRWOOD RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.226284,-85.579337,10/12/2012 0:00,90,A,BOBEVANSRESTAURANT,
34900,814065,KROGER L-309, ,9812 LINN STATION RD,,LOUISVILLE,KY,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2267955,-85.5747485,5/23/2012 0:00,96,A,KROGERL,
34915,850536,T. EDDIE'S BAR & GRILL, ,1154 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2334,-85.7402,9/25/2012 0:00,97,A,TEDDIESBARGRILL,
34918,831574,IROQ. HILL VFW POST #6182, ,992 LONGFIELD,,LOUISVILLE,KY,40215,FOOD SERVICE,38.1984,-85.7772,7/18/2012 0:00,91,A,IROQHILLVFWPOST,
34920,862223,MCDONALD'S RESTAURANT #6855, ,2961 BRECKINRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,38.219,-85.6288,11/6/2012 0:00,95,A,MCDONALDSRESTAURANT,
34923,811245,OLLIE'S TROLLEY #9, ,978 S 3RD STREET,,LOUISVILLE,KY,40203,FOOD SERVICE,38.239,-85.7581,5/15/2012 0:00,99,A,OLLIESTROLLEY,
34925,842549,WALNUT ST. BAPTIST CHURCH, ,"1143 S. 3RD STREET, STE. A",,LOUISVILLE,KY,40203,FOOD SERVICE,38.2356,-85.7579,8/29/2012 0:00,96,A,WALNUTSTBAPTISTCHURCH,
34933,819522,MOBY DICK, ,3802 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1969,-85.8054,6/11/2012 0:00,99,A,MOBYDICK,
34934,819510,MR. GATTI'S GATTILAND, ,1108 LYNDON LANE,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2667,-85.6112,6/11/2012 0:00,95,A,MRGATTISGATTILAND,
34936,820885,KNAPPS FOOD MART, ,4129 FLINTLOCK DR,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1607,-85.8344,6/14/2012 0:00,95,A,KNAPPSFOODMART,
34938,862219,PIC PAC DELI, ,501 MT. HOLLY RD,,LOUISVILLE,KY,40118,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1042,-85.7565,11/6/2012 0:00,96,A,PICPACDELI,
34944,854978,610 MAGNOLIA, ,610 W. MAGNOLIA ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.229361,-85.765356,10/11/2012 0:00,93,A,MAGNOLIA,
34953,856030,SHIVELY SENIOR CITIZENS, ,3901 WAYSIDE DR,,LOUISVILLE,KY,40216,MOBILE RESTRICTED CONCESSION,38.2113,-85.8185,10/15/2012 0:00,100,A,SHIVELYSENIORCITIZENS,
34955,812875,BEARNO'S BY THE BRIDGE, ,133 W. MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2567,-85.7529,5/18/2012 0:00,90,A,BEARNOSBYTHEBRIDGE,
34959,858026,SHELL FOOD MKT DELI, ,1123 S. FLOYD ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.236,-85.7511,10/22/2012 0:00,93,A,SHELLFOODMKTDELI,
34965,833595,MINISTRIES HIGHLAND, ,2000 DOUGLAS BLVD,,LOUISVILLE,KY,40205,MOBILE RESTRICTED CONCESSION,38.2246,-85.6928,7/26/2012 0:00,96,,MINISTRIESHIGHLAND,
34967,889863,CARDINAL KEY MARKET, ,7312 ST. ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SUPERMARKET WITH PROCESSING,38.1544,-85.8036,3/1/2013 0:00,96,,CARDINALKEYMARKET,
34968,845776,HILLEBRAND, ,1235 S. 3RD STREET,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2339,-85.7586,9/11/2012 0:00,98,A,HILLEBRAND,
34971,830271,EXPRESSWAY LIQUORS, ,344 E LEE STREET,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2221,-85.7521,7/16/2012 0:00,94,A,EXPRESSWAYLIQUORS,
34973,855287,OLIVE GARDEN ITALIAN #1327, ,1320 HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2265,-85.5784,10/12/2012 0:00,98,A,OLIVEGARDENITALIAN,
34974,832694,RALLY'S, ,3455 TAYLOR BLVD.,,LOUISVILLE,KY,40215,FOOD SERVICE,38.1973,-85.7825,7/24/2012 0:00,97,A,RALLYS,
34977,856492,WHITE CASTLE #7, ,105 E. MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2549,-85.7513,10/16/2012 0:00,98,A,WHITECASTLE,
34979,862613,4TH & CARDINAL FOOD MART, ,1927 S 4TH STREET,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,38.2197,-85.7626,11/7/2012 0:00,91,,THCARDINALFOODMART,
34984,869759,DEL FRISCO'S, ,4107 OECHSLI AVENUE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2548,-85.6459,12/6/2012 0:00,92,A,DELFRISCOS,
34994,850067,D.B.A.\T.C.'S, ,438 W. MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2552,-85.7583,9/21/2012 0:00,100,A,DBATCS,
34996,850068,LOS AZTECAS, ,530 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2567,-85.7596,9/24/2012 0:00,92,A,LOSAZTECAS,
35001,825544,OAK STREET LOUNGE, ,1004 -06 EAST OAK STREET,,LOUISVILLE,KY,40204,PRE-PACKAGED RETAIL,38.2327,-85.7371,6/27/2012 0:00,95,A,OAKSTREETLOUNGE,
35009,837499,F & V'S SOUL FOOD EXPRESS, ,2601 WEST MARKET STREET,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2597,-85.7939,8/6/2012 0:00,95,A,FVSSOULFOODEXPRESS,
35015,852977,CHARLIE VETTINER GOLF COURSE, ,10207 MARY DELL LN,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1743,-85.5671,10/3/2012 0:00,97,A,CHARLIEVETTINERGOLFCOURSE,
35017,850543,HAYWOOD DAIRY STORE, ,1449 S. MCCLOSKEY,,LOUISVILLE,KY,40210,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2296,-85.7871,9/25/2012 0:00,100,A,HAYWOODDAIRYSTORE,
35019,860278,EL CAPORAL II, ,2209 MEADOW DRIVE,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2047,-85.6645,10/26/2012 0:00,94,A,ELCAPORALII,
35027,821703,VALU MARKET, ,5301 MITSCHER AVE,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1714,-85.7701,6/18/2012 0:00,87,C,VALUMARKET,
35028,855003,CAPTAIN D'S #3517, ,3801 OAKLAWN DR,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1492,-85.692,10/11/2012 0:00,95,A,CAPTAINDS,
35038,862221,STRIKE AND SPARE FAMILY FUN CENTER, ,6220 OLD SHEPHERDSVILLE ROAD,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1572,-85.6608,11/6/2012 0:00,80,C,STRIKEANDSPAREFAMILYFUNCENTER,
35044,833623,CASTAWAY LOUNGE, ,6909 OLD SHEPHERDSVILLE RD,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1957697,-85.6612815,7/26/2012 0:00,98,A,CASTAWAYLOUNGE,
35045,856504,CHINA CASTLE, ,7420 OLD THIRD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1455,-85.7761,10/16/2012 0:00,98,A,CHINACASTLE,
35052,832314,BUCK'S, ,425 WEST ORMSBY STREET,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2336,-85.7621,7/23/2012 0:00,90,A,BUCKS,
35054,820467,OWL CREEK POOL SNACK BAR, ,12400 N. OSAGE DR.,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2726,-85.5285,6/13/2012 0:00,87,C,OWLCREEKPOOLSNACKBAR,
35056,820468,OWL CREEK COUNTRY CLUB, ,12400 N. OSAGE DR.,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2726,-85.5285,6/13/2012 0:00,95,A,OWLCREEKCOUNTRYCLUB,
35058,869052,FRAT. ORDER/EAGLES #2173, ,201 OUTER LOOP,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1262,-85.7667,12/4/2012 0:00,80,C,FRATORDEREAGLES,
35059,834773,THE NACHBAR, ,969 CHARLES STREET,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2303,-85.7355,7/31/2012 0:00,100,A,THENACHBAR,
35063,832681,CHEROKEE GOLF COURSE, ,2501 ALEXANDER ROAD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2382,-85.7052,7/24/2012 0:00,96,A,CHEROKEEGOLFCOURSE,
35064,816856,ADA'S KITCHEN, ,510 E. CHESTNUT STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2473,-85.745,6/1/2012 0:00,95,A,ADASKITCHEN,
35070,818332,BODY SHOP, ,421 W. CHESTNUT ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2493,-85.7589,6/6/2012 0:00,96,A,BODYSHOP,
35079,819005,LEVY RESTAURANTS / SUITE KITCHEN CHURCHILL DOWNS, ,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042,-85.7718,5/31/2012 0:00,97,A,LEVYRESTAURANTSSUITEKITCHENCHURCHILLDOWNS,
35085,853618,AMERICAN LEGION DIXIE POST #2, ,2107 CRUMS LANE,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1954,-85.8109,10/5/2012 0:00,100,A,AMERICANLEGIONDIXIEPOST,
35086,853614,HIGHVIEW YOUTH SPORTS, ,6415 OUTER LOOP,,LOUISVILLE,KY,40219,MOBILE RESTRICTED CONCESSION,38.137797,-85.639415,10/6/2012 0:00,95,A,HIGHVIEWYOUTHSPORTS,
35088,817293,PIZZA HUT #013427, ,6800 OUTER LOOP,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1372,-85.6344,6/4/2012 0:00,97,A,PIZZAHUT,
35090,824235,VALU MARKET, ,7519 OUTER LOOP,,LOUISVILLE,KY,40228,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1392,-85.6206,6/25/2012 0:00,78,C,VALUMARKET,
35094,813549,GAVIS RESTAURANT, ,222 SOUTH 7TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.254864,-85.7627399,5/22/2012 0:00,97,A,GAVISRESTAURANT,
35095,826636,BOBBY NICHOLS GOLF COURSE, ,4301 E. PAGES LANE,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1266,-85.8374,7/2/2012 0:00,97,A,BOBBYNICHOLSGOLFCOURSE,
35105,864169,BAXTER STATION BAR & GRILL, ,1201 PAYNE STREET,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2474,-85.7274,11/15/2012 0:00,93,A,BAXTERSTATIONBARGRILL,
35109,851310,WHITE CASTLE #11, ,1922 7TH ST RD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2205,-85.7774,9/27/2012 0:00,94,A,WHITECASTLE,
35111,839495,BOTTOMS UP, ,2515 S. 7TH STREET,,LOUISVILLE,KY,40215,FOOD SERVICE,38.2147732,-85.7829518,8/17/2012 0:00,96,A,BOTTOMSUP,
35113,842972,DAIRY DEL #2, ,2607 7TH ST RD,,LOUISVILLE,KY,40215,FOOD SERVICE,38.2136,-85.7836,8/30/2012 0:00,97,A,DAIRYDEL,
35119,859316,WILD HORSE SALOON, ,2927 S. 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,38.208,-85.7878,10/24/2012 0:00,94,A,WILDHORSESALOON,
35129,832322,GRAETER'S ICE CREAM, ,140 BRECKINRIDGE LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2512,-85.6544,7/23/2012 0:00,94,A,GRAETERSICECREAM,
35130,810916,WHITE CASTLE #13, ,3701 7TH ST RD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1964,-85.7996,5/14/2012 0:00,95,A,WHITECASTLE,
35134,854485,KROGER L-191, ,3917 S. 7TH ST RD,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.19388,-85.8048508,10/9/2012 0:00,94,A,KROGERL,
35135,825856,CAPTAIN D'S #3311, ,2960 BRECKINRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2188,-85.6295,6/28/2012 0:00,97,A,CAPTAINDS,
35139,852032,KROGER L-346, ,3039 BRECKINRIDGE LN,,LOUISVILLE,KY,40220,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.218032,-85.6280296,10/1/2012 0:00,100,A,KROGERL,
35141,866459,FAZOLI'S, ,3083 BRECKINRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2158,-85.6267,11/26/2012 0:00,98,A,FAZOLIS,
35144,826462,SAVE-A-LOT, ,3417 BRECKINRIDGE LN,,LOUISVILLE,KY,40220,SUPERMARKET WITH PROCESSING,38.199,-85.622,6/29/2012 0:00,100,A,SAVEALOT,
35149,810114,CHOPSTICKS, ,416 E. BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2449,-85.7469,5/10/2012 0:00,92,A,CHOPSTICKS,
35154,858537,CITY CAFE, ,505 W. BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2465,-85.7603,10/23/2012 0:00,96,A,CITYCAFE,
35158,814635,FREDDIE'S BAR, ,220 W. BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2453,-85.7561,5/25/2012 0:00,98,A,FREDDIESBAR,
35159,813530,SUBWAY, ,216 WEST BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2453,-85.7561,5/22/2012 0:00,97,A,SUBWAY,
35160,850054,MCDONALD'S #4629, ,207 W. BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2463,-85.7553,9/24/2012 0:00,90,A,MCDONALDS,
35163,823697,SYL'S, ,2403 W. BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2496,-85.7917,6/22/2012 0:00,93,A,SYLS,
35165,854453,K F C Y052-023, ,1911 W BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2494,-85.7836,10/9/2012 0:00,95,A,KFCY,
35171,850956,MCDONALD'S RESTAURANT #4620, ,1212 W. BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2473,-85.7722,9/26/2012 0:00,92,A,MCDONALDSRESTAURANT,
35172,816407,STANDARD COUNTRY CLUB POOL/ SNACK BAR, ,8208 STANDARD CLUB LANE,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2931,-85.5977,5/31/2012 0:00,94,A,STANDARDCOUNTRYCLUBPOOLSNACKBAR,
35173,859305,INDI'S FAST FOODS, ,1033 W. BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2477,-85.7697,10/25/2012 0:00,94,A,INDISFASTFOODS,
35174,816408,STANDARD CO. CLUB KITCHEN, ,8208 STANDARD CLUB LANE,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2931,-85.5977,5/31/2012 0:00,98,A,STANDARDCOCLUBKITCHEN,
35180,822881,"CHECKS, INC", ,1101 E. BURNETT AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,38.223,-85.7385,6/20/2012 0:00,89,A,CHECKSINC,
35182,847122,JR'S BAR & QUICK STOP, ,701 CAMP ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2314,-85.7437,9/13/2012 0:00,96,A,JRSBARQUICKSTOP,
35189,819050,MANION'S RESTAURANT & SPORTS BAR, ,3631 CANE RUN ROAD,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2197,-85.8132,6/8/2012 0:00,98,A,MANIONSRESTAURANTSPORTSBAR,
35192,851316,RUSH INN, ,1801 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2603,-85.7165,9/27/2012 0:00,96,A,RUSHINN,
35194,867112,THAI TASTE, ,1977 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.26,-85.7084,11/27/2012 0:00,87,A,THAITASTE,
35197,824866,WAFFLE HOUSE #221, ,4150 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2024,-85.834,6/26/2012 0:00,89,A,WAFFLEHOUSE,
35199,843594,KROGER L-224, ,2200 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2582,-85.7043,9/4/2012 0:00,97,A,KROGERL,
35200,834398,WENDY'S #170283, ,4312 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2,-85.8371,7/30/2012 0:00,81,C,WENDYS,
35203,816859,INDI'S RESTAURANT, ,4419 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1967,-85.8403,6/1/2012 0:00,97,A,INDISRESTAURANT,
35204,858899,DOMINO'S PIZZA #1423, ,2402 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.258,-85.7014,10/15/2012 0:00,96,A,DOMINOSPIZZA,
35205,835502,MOBY DICK-CANE RUN, ,4421 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1965,-85.8406,8/1/2012 0:00,98,A,MOBYDICKCANERUN,
35206,852672,MCDONALD'S RESTAURANT #6835, ,4445 CANE RUN ROAD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1955,-85.8417,10/2/2012 0:00,90,A,MCDONALDSRESTAURANT,
35207,859013,PIZZA HUT #013425, ,2407 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2586,-85.7018,10/24/2012 0:00,98,A,PIZZAHUT,
35209,839491,BARBARA LEE'S KITCEHN, ,2410 BROWNSBORO RD.,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2581,-85.701,8/17/2012 0:00,96,A,BARBARALEESKITCEHN,
35211,834750,PAT'S STEAK HOUSE, ,2437 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2587,-85.7,7/31/2012 0:00,91,A,PATSSTEAKHOUSE,
35213,829021,MIKE LINNIG'S RESTAURANT, ,9308 CANE RUN ROAD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1191,-85.8972,7/11/2012 0:00,95,A,MIKELINNIGSRESTAURANT,
35215,861509,FAMOUS RECIPE, ,2925 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2604,-85.6872,11/1/2012 0:00,93,A,FAMOUSRECIPE,
35217,833604,CRESCENT HILL GOLF COURSE, ,3110 BROWNSBORO RD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2609,-85.6832,7/25/2012 0:00,98,A,CRESCENTHILLGOLFCOURSE,
